NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y
"Census Tract 42, New York County, New York",432.0,5311.0, New York,061,004200,36061004200,Census Tract 42, New York County,7970,9821,85566.0,0.0,40.7317996,-73.989367,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01669617868,9.12134e-06,4,85566
"Census Tract 43, New York County, New York",536.0,3684.0, New York,061,004300,36061004300,Census Tract 43, New York County,7971,9822,149239.0,0.0,40.7233237,-73.9954663,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0163744589,1.590679e-05,4,149238
"Census Tract 44, New York County, New York",3075.0,16600.0, New York,061,004400,36061004400,Census Tract 44, New York County,8955,10957,410012.0,465240.0,40.7278421,-73.9715756,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.05123480775,9.329599e-05,4,875250
"Census Tract 48, New York County, New York",957.0,6351.0, New York,061,004800,36061004800,Census Tract 48, New York County,8627,10585,175763.0,0.0,40.7338561,-73.9837298,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01768962448,1.873686e-05,4,175763
"Census Tract 49, New York County, New York",976.0,4512.0, New York,061,004900,36061004900,Census Tract 49, New York County,7974,9827,207318.0,0.0,40.7250607,-74.0004801,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0213414916,2.209783e-05,4,207318
"Census Tract 50, New York County, New York",881.0,5072.0, New York,061,005000,36061005000,Census Tract 50, New York County,8667,10628,166469.0,0.0,40.7361115,-73.9872138,35620.0,"New York-Newark-Jersey City, N",3.197528,3.2,0.0170420225,1.774659e-05,3,166468
"Census Tract 1161, Queens County, New York",913.0,4197.0, New York,081,116100,36081116100,Census Tract 1161, Queens County,9175,11209,175694.0,0.0,40.7668601,-73.8256989,35620.0,"New York-Newark-Jersey City, N",2.995968,3.0,0.01879319438,1.873867e-05,3,175694
"Census Tract 1163.01, Queens County, New York",958.0,4630.0, New York,081,116301,36081116301,Census Tract 1163.01, Queens County,9043,11056,133392.0,0.0,40.7648758,-73.8208503,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01813075085,1.422653e-05,3,133392
"Census Tract 1163.02, Queens County, New York",820.0,4200.0, New York,081,116302,36081116302,Census Tract 1163.02, Queens County,9041,11054,118079.0,0.0,40.7626227,-73.8173536,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01566280411,1.259295e-05,3,118079
"Census Tract 1167, Queens County, New York",429.0,1894.0, New York,081,116700,36081116700,Census Tract 1167, Queens County,9176,11210,166109.0,0.0,40.7621734,-73.8124434,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02231190048,1.771516e-05,3,166109
"Census Tract 1171, Queens County, New York",592.0,2309.0, New York,081,117100,36081117100,Census Tract 1171, Queens County,9174,11208,397538.0,0.0,40.7632564,-73.8057125,35620.0,"New York-Newark-Jersey City, N",2.451489,2.5,0.03265534271,4.239729e-05,2,397538
"Census Tract 1175, Queens County, New York",1130.0,4709.0, New York,081,117500,36081117500,Census Tract 1175, Queens County,9177,11211,562493.0,0.0,40.7614714,-73.7964295,35620.0,"New York-Newark-Jersey City, N",2.181218,2.2,0.03570213612,5.998804e-05,2,562493
"Census Tract 1181, Queens County, New York",402.0,1632.0, New York,081,118100,36081118100,Census Tract 1181, Queens County,9178,11212,195223.0,0.0,40.7594996,-73.7873594,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01982356319,2.081921e-05,3,195222
"Census Tract 1185, Queens County, New York",433.0,1916.0, New York,081,118500,36081118500,Census Tract 1185, Queens County,9265,11305,155081.0,0.0,40.7594676,-73.8038068,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02833340199,1.653822e-05,3,155080
"Census Tract 1187, Queens County, New York",606.0,2354.0, New York,081,118700,36081118700,Census Tract 1187, Queens County,9266,11306,187235.0,0.0,40.7596321,-73.8128802,35620.0,"New York-Newark-Jersey City, N",2.762493,2.8,0.02108241707,1.996741e-05,3,187234
"Census Tract 1189, Queens County, New York",422.0,1957.0, New York,081,118900,36081118900,Census Tract 1189, Queens County,9322,11365,202351.0,0.0,40.7565055,-73.8126136,35620.0,"New York-Newark-Jersey City, N",2.052636,2.1,0.01912033821,2.15784e-05,2,202350
"Census Tract 1191, Queens County, New York",761.0,2827.0, New York,081,119100,36081119100,Census Tract 1191, Queens County,9179,11213,217685.0,0.0,40.756665,-73.8065111,35620.0,"New York-Newark-Jersey City, N",2.998058,3.0,0.02315762433,2.321375e-05,3,217685
"Census Tract 1193, Queens County, New York",517.0,2107.0, New York,081,119300,36081119300,Census Tract 1193, Queens County,9140,11171,211094.0,0.0,40.7571846,-73.7996267,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02370764459,2.251093e-05,3,211093
"Census Tract 1195, Queens County, New York",350.0,1305.0, New York,081,119500,36081119500,Census Tract 1195, Queens County,9145,11176,189356.0,0.0,40.7548673,-73.799471,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02298720252,2.019231e-05,3,189357
"Census Tract 1199, Queens County, New York",369.0,1482.0, New York,081,119900,36081119900,Census Tract 1199, Queens County,9141,11172,184360.0,0.0,40.7534619,-73.8095776,35620.0,"New York-Newark-Jersey City, N",2.028421,2.0,0.02156575234,1.965918e-05,2,184361
"Census Tract 1201, Queens County, New York",312.0,1506.0, New York,081,120100,36081120100,Census Tract 1201, Queens County,7874,9712,162893.0,0.0,40.7532121,-73.8140593,35620.0,"New York-Newark-Jersey City, N",2.874353,2.9,0.02097642342,1.736988e-05,3,162893
"Census Tract 1203, Queens County, New York",341.0,1433.0, New York,081,120300,36081120300,Census Tract 1203, Queens County,9154,11185,184012.0,0.0,40.7487999,-73.8125809,35620.0,"New York-Newark-Jersey City, N",2.967005,3.0,0.02142532274,1.962047e-05,3,184011
"Census Tract 1205, Queens County, New York",532.0,2587.0, New York,081,120500,36081120500,Census Tract 1205, Queens County,9142,11173,202234.0,0.0,40.7512742,-73.8171091,35620.0,"New York-Newark-Jersey City, N",3.279803,3.3,0.01931083884,2.156422e-05,4,202233
"Census Tract 1207.01, Queens County, New York",815.0,3109.0, New York,081,120701,36081120701,Census Tract 1207.01, Queens County,9114,11142,391384.0,0.0,40.7497169,-73.8022591,35620.0,"New York-Newark-Jersey City, N",2.919138,2.9,0.03979261517,4.173259e-05,3,391384
"Census Tract 1215, Queens County, New York",932.0,4456.0, New York,081,121500,36081121500,Census Tract 1215, Queens County,9143,11174,631659.0,0.0,40.7403642,-73.8059322,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04431016603,6.734355e-05,3,631661
"Census Tract 1223, Queens County, New York",996.0,3512.0, New York,081,122300,36081122300,Census Tract 1223, Queens County,9144,11175,495705.0,0.0,40.7349769,-73.7994552,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03531127725,5.284467e-05,3,495707
"Census Tract 1227.02, Queens County, New York",1784.0,6509.0, New York,081,122702,36081122702,Census Tract 1227.02, Queens County,9146,11177,449740.0,0.0,40.7331479,-73.8127448,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03457134761,4.794311e-05,3,449739
"Census Tract 1227.03, Queens County, New York",1735.0,6523.0, New York,081,122703,36081122703,Census Tract 1227.03, Queens County,9126,11156,440120.0,0.0,40.7352561,-73.8069315,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02844861258,4.691904e-05,3,440119
"Census Tract 1227.04, Queens County, New York",1057.0,4929.0, New York,081,122704,36081122704,Census Tract 1227.04, Queens County,9127,11157,261206.0,0.0,40.7300682,-73.8073692,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02300815759,2.784377e-05,3,261206
"Census Tract 1241, Queens County, New York",1061.0,4094.0, New York,081,124100,36081124100,Census Tract 1241, Queens County,9147,11178,499011.0,0.0,40.7267987,-73.8024148,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03587159458,5.319026e-05,3,499008
"Census Tract 1247, Queens County, New York",841.0,3498.0, New York,081,124700,36081124700,Census Tract 1247, Queens County,9293,11334,483460.0,0.0,40.7280893,-73.7962451,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03146174832,5.153347e-05,3,483455
"Census Tract 1257, Queens County, New York",736.0,3290.0, New York,081,125700,36081125700,Census Tract 1257, Queens County,9148,11179,331896.0,0.0,40.7241329,-73.8079345,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02574040801,3.537609e-05,3,331896
"Census Tract 1265, Queens County, New York",432.0,1701.0, New York,081,126500,36081126500,Census Tract 1265, Queens County,9149,11180,200793.0,0.0,40.7204943,-73.8037061,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0237090877,2.140104e-05,3,200794
"Census Tract 1267, Queens County, New York",524.0,4738.0, New York,081,126700,36081126700,Census Tract 1267, Queens County,9150,11181,768255.0,0.0,40.7203282,-73.7977817,35620.0,"New York-Newark-Jersey City, N",2.944732,2.9,0.04878345792,8.188191e-05,3,768254
"Census Tract 1277, Queens County, New York",853.0,3162.0, New York,081,127700,36081127700,Census Tract 1277, Queens County,7626,9409,1069117.0,0.0,40.7244088,-73.7834061,35620.0,"New York-Newark-Jersey City, N",2.022163,2.0,0.04578841524,0.00011395552,2,1069119
"Census Tract 1301, Queens County, New York",1161.0,3963.0, New York,081,130100,36081130100,Census Tract 1301, Queens County,9151,11182,698698.0,0.0,40.7335029,-73.7397763,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03661996571,7.448309e-05,3,698699
"Census Tract 1339, Queens County, New York",378.0,1289.0, New York,081,133900,36081133900,Census Tract 1339, Queens County,9319,11362,226211.0,0.0,40.72864,-73.7900377,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01982059017,2.411311e-05,3,226213
"Census Tract 1341, Queens County, New York",871.0,3570.0, New York,081,134100,36081134100,Census Tract 1341, Queens County,9157,11189,592973.0,0.0,40.7352944,-73.7911783,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03868329793,6.321453e-05,3,592977
"Census Tract 1347.01, Queens County, New York",1386.0,5302.0, New York,081,134701,36081134701,Census Tract 1347.01, Queens County,9123,11151,465093.0,0.0,40.7372846,-73.7848538,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03527445634,4.958287e-05,3,465093
"Census Tract 59, New York County, New York",1137.0,5571.0, New York,061,005900,36061005900,Census Tract 59, New York County,8652,10612,116174.0,0.0,40.7312894,-73.9945614,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01688335777,1.238426e-05,2,116176
"Census Tract 60, New York County, New York",1564.0,5849.0, New York,061,006000,36061006000,Census Tract 60, New York County,7975,9830,118943.0,300815.0,40.7338155,-73.9755951,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04364865422,4.474613e-05,4,419757
"Census Tract 61, New York County, New York",657.0,4647.0, New York,061,006100,36061006100,Census Tract 61, New York County,7976,9831,142178.0,0.0,40.7337079,-73.9923266,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01595447943,1.515668e-05,2,142179
"Census Tract 63, New York County, New York",1011.0,6318.0, New York,061,006300,36061006300,Census Tract 63, New York County,8654,10614,178188.0,0.0,40.7344214,-73.9968603,35620.0,"New York-Newark-Jersey City, N",2.252636,2.3,0.0181155385,1.899548e-05,2,178188
"Census Tract 64, New York County, New York",1249.0,7425.0, New York,061,006400,36061006400,Census Tract 64, New York County,7977,9833,179194.0,0.0,40.7369488,-73.9814569,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01779298733,1.910336e-05,4,179193
"Census Tract 65, New York County, New York",502.0,6112.0, New York,061,006500,36061006500,Census Tract 65, New York County,7978,9834,201127.0,0.0,40.7299685,-73.9995773,35620.0,"New York-Newark-Jersey City, N",3.254566,3.3,0.01995029804,2.143943e-05,4,201126
"Census Tract 66, New York County, New York",1972.0,11916.0, New York,061,006600,36061006600,Census Tract 66, New York County,8629,10588,174702.0,0.0,40.7400705,-73.9792317,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01765712993,1.862531e-05,4,174700
"Census Tract 67, New York County, New York",664.0,5165.0, New York,061,006700,36061006700,Census Tract 67, New York County,7979,9835,168483.0,0.0,40.7304513,-74.0041204,35620.0,"New York-Newark-Jersey City, N",3.694215,3.7,0.01743402216,1.79599e-05,4,168483
"Census Tract 68, New York County, New York",1006.0,7744.0, New York,061,006800,36061006800,Census Tract 68, New York County,7980,9836,174444.0,0.0,40.7404366,-73.9840803,35620.0,"New York-Newark-Jersey City, N",3.74025,3.7,0.01793407281,1.859795e-05,4,174443
"Census Tract 70.01, New York County, New York",618.0,4035.0, New York,061,007001,36061007001,Census Tract 70.01, New York County,10012,12104,89729.0,0.0,40.7427062,-73.9758221,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01290783714,9.56657e-06,4,89728
"Census Tract 70.02, New York County, New York",523.0,3779.0, New York,061,007002,36061007002,Census Tract 70.02, New York County,10014,12107,87605.0,0.0,40.7436753,-73.9781284,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01263347097,9.34023e-06,4,87604
"Census Tract 71, New York County, New York",854.0,5337.0, New York,061,007100,36061007100,Census Tract 71, New York County,7981,9838,164997.0,0.0,40.7354477,-73.9999139,35620.0,"New York-Newark-Jersey City, N",2.87526,2.9,0.02033649717,1.758982e-05,3,164999
"Census Tract 72, New York County, New York",1056.0,7534.0, New York,061,007200,36061007200,Census Tract 72, New York County,8671,10632,175015.0,0.0,40.7448656,-73.9808585,35620.0,"New York-Newark-Jersey City, N",3.761498,3.8,0.01793578585,1.866039e-05,4,175017
"Census Tract 73, New York County, New York",872.0,5807.0, New York,061,007300,36061007300,Census Tract 73, New York County,7982,9839,165299.0,0.0,40.7341146,-74.0041065,35620.0,"New York-Newark-Jersey City, N",3.0002,3.0,0.01829075178,1.76215e-05,3,165299
"Census Tract 77, New York County, New York",916.0,5640.0, New York,061,007700,36061007700,Census Tract 77, New York County,8631,10590,178780.0,0.0,40.738085,-74.0032967,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01838877722,1.905992e-05,3,178782
"Census Tract 78, New York County, New York",1510.0,9810.0, New York,061,007800,36061007800,Census Tract 78, New York County,7984,9841,177474.0,0.0,40.7463235,-73.9746729,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01776500609,1.892259e-05,4,177472
"Census Tract 80, New York County, New York",798.0,4722.0, New York,061,008000,36061008000,Census Tract 80, New York County,8636,10595,172626.0,0.0,40.7492588,-73.977652,35620.0,"New York-Newark-Jersey City, N",2.607728,2.6,0.01780490501,1.840671e-05,3,172626
"Census Tract 81, New York County, New York",1292.0,7302.0, New York,061,008100,36061008100,Census Tract 81, New York County,7985,9843,174305.0,0.0,40.7398052,-73.9987715,35620.0,"New York-Newark-Jersey City, N",3.854772,3.9,0.01852023078,1.858317e-05,4,174306
"Census Tract 82, New York County, New York",610.0,3140.0, New York,061,008200,36061008200,Census Tract 82, New York County,8662,10623,172401.0,0.0,40.7506132,-73.9808741,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01779978956,1.838304e-05,2,172401
"Census Tract 83, New York County, New York",699.0,3742.0, New York,061,008300,36061008300,Census Tract 83, New York County,8608,10564,174158.0,0.0,40.7421983,-74.004453,35620.0,"New York-Newark-Jersey City, N",3.89379,3.9,0.0185134358,1.856797e-05,4,174157
"Census Tract 86.03, New York County, New York",1217.0,4554.0, New York,061,008603,36061008603,Census Tract 86.03, New York County,9342,11389,116893.0,153941.0,40.7548017,-73.9634783,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.02328582256,2.888014e-05,1,270835
"Census Tract 87, New York County, New York",1143.0,6347.0, New York,061,008700,36061008700,Census Tract 87, New York County,7986,9844,165443.0,0.0,40.7422439,-73.9969962,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01820757534,1.763892e-05,4,165443
"Census Tract 88, New York County, New York",1635.0,7548.0, New York,061,008800,36061008800,Census Tract 88, New York County,7987,9845,179256.0,0.0,40.7494997,-73.9723847,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01802893523,1.911365e-05,4,179256
"Census Tract 89, New York County, New York",936.0,5599.0, New York,061,008900,36061008900,Census Tract 89, New York County,8664,10625,165578.0,0.0,40.744638,-74.0026785,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01821016617,1.765401e-05,4,165579
"Census Tract 90, New York County, New York",1396.0,7767.0, New York,061,009000,36061009000,Census Tract 90, New York County,7988,9846,174696.0,0.0,40.7526586,-73.9700939,35620.0,"New York-Newark-Jersey City, N",3.976922,4.0,0.01782749378,1.862814e-05,4,174694
"Census Tract 92, New York County, New York",268.0,1539.0, New York,061,009200,36061009200,Census Tract 92, New York County,7989,9847,197023.0,0.0,40.7536476,-73.9747422,35620.0,"New York-Newark-Jersey City, N",2.863286,2.9,0.01948474922,2.10094e-05,3,197023
"Census Tract 93, New York County, New York",1707.0,9934.0, New York,061,009300,36061009300,Census Tract 93, New York County,7990,9848,179099.0,0.0,40.7471119,-74.0008753,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01869165308,1.909631e-05,4,179099
"Census Tract 97, New York County, New York",833.0,4490.0, New York,061,009700,36061009700,Census Tract 97, New York County,8606,10561,172933.0,0.0,40.7496396,-73.999034,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01843332085,1.843955e-05,4,172934
"Census Tract 98, New York County, New York",1667.0,7099.0, New York,061,009800,36061009800,Census Tract 98, New York County,7991,9850,177057.0,0.0,40.755788,-73.9677745,35620.0,"New York-Newark-Jersey City, N",3.864003,3.9,0.01776609211,1.888113e-05,4,177059
"Census Tract 1409.01, Queens County, New York",288.0,1086.0, New York,081,140901,36081140901,Census Tract 1409.01, Queens County,9071,11092,244496.0,0.0,40.7465405,-73.7749009,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02091472101,2.606889e-05,3,244496
"Census Tract 1429, Queens County, New York",899.0,3944.0, New York,081,142900,36081142900,Census Tract 1429, Queens County,9072,11094,530345.0,0.0,40.7510646,-73.7845234,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03941695909,5.655126e-05,3,530349
"Census Tract 1435, Queens County, New York",607.0,2350.0, New York,081,143500,36081143500,Census Tract 1435, Queens County,9066,11086,357720.0,0.0,40.7529118,-73.7702818,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02901594718,3.81445e-05,3,357717
"Census Tract 1441, Queens County, New York",823.0,2786.0, New York,081,144100,36081144100,Census Tract 1441, Queens County,9067,11087,337064.0,0.0,40.7556677,-73.7638129,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0283984027,3.594362e-05,3,337064
"Census Tract 1447, Queens County, New York",824.0,3311.0, New York,081,144700,36081144700,Census Tract 1447, Queens County,9068,11088,412786.0,0.0,40.7568672,-73.7724538,35620.0,"New York-Newark-Jersey City, N",3.315663,3.3,0.02768923217,4.401896e-05,4,412783
"Census Tract 1451.01, Queens County, New York",304.0,1072.0, New York,081,145101,36081145101,Census Tract 1451.01, Queens County,9069,11089,251956.0,0.0,40.755138,-73.7846965,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02171118275,2.686768e-05,3,251955
"Census Tract 1451.02, Queens County, New York",765.0,2671.0, New York,081,145102,36081145102,Census Tract 1451.02, Queens County,9070,11090,343669.0,0.0,40.7532383,-73.7781467,35620.0,"New York-Newark-Jersey City, N",3.035895,3.0,0.0278194058,3.664656e-05,3,343668
"Census Tract 1459, Queens County, New York",786.0,2754.0, New York,081,145900,36081145900,Census Tract 1459, Queens County,9267,11308,372382.0,0.0,40.7542091,-73.7919465,35620.0,"New York-Newark-Jersey City, N",2.999811,3.0,0.02546578577,3.970919e-05,3,372383
"Census Tract 1463, Queens County, New York",611.0,2847.0, New York,081,146300,36081146300,Census Tract 1463, Queens County,9073,11095,323968.0,0.0,40.7594665,-73.7811007,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02359681498,3.454891e-05,3,323966
"Census Tract 1467, Queens County, New York",595.0,2614.0, New York,081,146700,36081146700,Census Tract 1467, Queens County,9074,11096,354572.0,0.0,40.7612034,-73.7732141,35620.0,"New York-Newark-Jersey City, N",2.809725,2.8,0.03215109166,3.781414e-05,3,354576
"Census Tract 1471, Queens County, New York",869.0,3394.0, New York,081,147100,36081147100,Census Tract 1471, Queens County,9075,11097,421861.0,0.0,40.7614709,-73.7634353,35620.0,"New York-Newark-Jersey City, N",2.470028,2.5,0.03202688583,4.498996e-05,2,421860
"Census Tract 1479, Queens County, New York",1152.0,4208.0, New York,081,147900,36081147900,Census Tract 1479, Queens County,9076,11098,909484.0,0.0,40.7695769,-73.742286,35620.0,"New York-Newark-Jersey City, N",2.337411,2.3,0.04841982648,9.700535e-05,2,909486
"Census Tract 1483, Queens County, New York",875.0,2976.0, New York,081,148300,36081148300,Census Tract 1483, Queens County,9077,11099,1334134.0,1047226.0,40.7758594,-73.7519701,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06599640934,0.0002540188,2,2381360
"Census Tract 1507.01, Queens County, New York",795.0,2974.0, New York,081,150701,36081150701,Census Tract 1507.01, Queens County,9078,11100,877002.0,0.0,40.762201,-73.7397018,35620.0,"New York-Newark-Jersey City, N",2.001228,2.0,0.04933344621,9.353066e-05,2,877004
"Census Tract 1507.02, Queens County, New York",787.0,3031.0, New York,081,150702,36081150702,Census Tract 1507.02, Queens County,9103,11128,835426.0,0.0,40.7663718,-73.730825,35620.0,"New York-Newark-Jersey City, N",2.012143,2.0,0.04200165033,8.910205e-05,2,835428
"Census Tract 1571.01, Queens County, New York",1994.0,8444.0, New York,081,157101,36081157101,Census Tract 1571.01, Queens County,9104,11131,1225450.0,0.0,40.7385003,-73.7195555,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.05248399755,0.00013064563,3,1225449
"Census Tract 1571.02, Queens County, New York",451.0,2080.0, New York,081,157102,36081157102,Census Tract 1571.02, Queens County,9268,11309,320043.0,0.0,40.7349892,-73.7250512,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0281334253,3.41181e-05,3,320042
"Census Tract 1579.02, Queens County, New York",1011.0,4392.0, New York,081,157902,36081157902,Census Tract 1579.02, Queens County,9105,11133,722597.0,0.0,40.7415838,-73.7119991,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03530688092,7.703958e-05,3,722594
"Census Tract 1579.03, Queens County, New York",1018.0,4055.0, New York,081,157903,36081157903,Census Tract 1579.03, Queens County,9106,11134,664156.0,0.0,40.7338281,-73.7076609,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03935473921,7.080144e-05,3,664159
"Census Tract 1617, Queens County, New York",1258.0,4610.0, New York,081,161700,36081161700,Census Tract 1617, Queens County,9107,11135,702364.0,0.0,40.7288225,-73.7176109,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03916298238,7.486827e-05,3,702361
"Census Tract 1621, Queens County, New York",1574.0,6397.0, New York,081,162100,36081162100,Census Tract 1621, Queens County,9108,11136,710319.0,0.0,40.7284259,-73.7297083,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04229502722,7.571627e-05,3,710320
"Census Tract 1403, Queens County, New York",682.0,2508.0, New York,081,140300,36081140300,Census Tract 1403, Queens County,9215,11253,374326.0,0.0,40.7481688,-73.7696023,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02622185289,3.991282e-05,3,374327
"Census Tract 100, New York County, New York",219.0,1735.0, New York,061,010000,36061010000,Census Tract 100, New York County,7992,9851,172894.0,0.0,40.7580653,-73.9712318,35620.0,"New York-Newark-Jersey City, N",1.632401,1.6,0.01783990379,1.843783e-05,1,172896
"Census Tract 103, New York County, New York",285.0,2300.0, New York,061,010300,36061010300,Census Tract 103, New York County,7994,9853,174468.0,0.0,40.7521351,-73.9972172,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01856059956,1.860389e-05,4,174468
"Census Tract 104, New York County, New York",128.0,842.0, New York,061,010400,36061010400,Census Tract 104, New York County,7995,9854,173230.0,0.0,40.7607791,-73.9776729,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01784988956,1.847433e-05,2,173231
"Census Tract 106.01, New York County, New York",1894.0,7238.0, New York,061,010601,36061010601,Census Tract 106.01, New York County,8651,10611,121959.0,130046.0,40.7570025,-73.960385,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.0220010378,2.687364e-05,1,252004
"Census Tract 106.02, New York County, New York",1079.0,4591.0, New York,061,010602,36061010602,Census Tract 106.02, New York County,8161,10037,124967.0,73073.0,40.7600894,-73.9582412,35620.0,"New York-Newark-Jersey City, N",3.724278,3.7,0.02135560463,2.112026e-05,4,198044
"Census Tract 108.01, New York County, New York",446.0,3033.0, New York,061,010801,36061010801,Census Tract 108.01, New York County,10002,12088,70801.0,0.0,40.7579788,-73.9661732,35620.0,"New York-Newark-Jersey City, N",3.831578,3.8,0.0131083072,7.55042e-06,4,70802
"Census Tract 108.02, New York County, New York",1183.0,4259.0, New York,061,010802,36061010802,Census Tract 108.02, New York County,8958,10960,57401.0,0.0,40.7591222,-73.9638752,35620.0,"New York-Newark-Jersey City, N",3.716053,3.7,0.01002446709,6.12145e-06,4,57401
"Census Tract 108.03, New York County, New York",455.0,2000.0, New York,061,010803,36061010803,Census Tract 108.03, New York County,8957,10959,54399.0,0.0,40.7600939,-73.9661805,35620.0,"New York-Newark-Jersey City, N",3.211089,3.2,0.00979292848,5.80136e-06,3,54399
"Census Tract 110, New York County, New York",1652.0,7630.0, New York,061,011000,36061011000,Census Tract 110, New York County,8162,10038,176517.0,0.0,40.7621475,-73.9631393,35620.0,"New York-Newark-Jersey City, N",3.334213,3.3,0.01773795408,1.882509e-05,4,176516
"Census Tract 111, New York County, New York",965.0,4720.0, New York,061,011100,36061011100,Census Tract 111, New York County,8666,10627,175464.0,0.0,40.7546475,-73.9953878,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01855961154,1.871077e-05,4,175464
"Census Tract 112.01, New York County, New York",301.0,985.0, New York,061,011201,36061011201,Census Tract 112.01, New York County,8632,10591,79536.0,0.0,40.7639781,-73.9753455,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0119599631,8.48254e-06,2,79536
"Census Tract 112.03, New York County, New York",253.0,1228.0, New York,061,011203,36061011203,Census Tract 112.03, New York County,8163,10039,77947.0,0.0,40.7612444,-73.9689142,35620.0,"New York-Newark-Jersey City, N",1.341391,1.3,0.01187952392,8.31278e-06,1,77947
"Census Tract 114.01, New York County, New York",294.0,1129.0, New York,061,011401,36061011401,Census Tract 114.01, New York County,7997,9856,98508.0,0.0,40.7648402,-73.9704939,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01316223265,1.050607e-05,1,98508
"Census Tract 114.02, New York County, New York",384.0,2087.0, New York,061,011402,36061011402,Census Tract 114.02, New York County,7998,9857,98800.0,0.0,40.7634831,-73.9672789,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01318444995,1.053679e-05,1,98798
"Census Tract 115, New York County, New York",508.0,3538.0, New York,061,011500,36061011500,Census Tract 115, New York County,7999,9858,175590.0,0.0,40.7571679,-73.9935486,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0185681557,1.872477e-05,4,175589
"Census Tract 116, New York County, New York",706.0,3827.0, New York,061,011600,36061011600,Census Tract 116, New York County,8624,10582,195583.0,132931.0,40.7625331,-73.9557917,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02565288311,3.503609e-05,4,328518
