census,county,state,income,population,tract,GEOID20,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area
63.0,Kings County,New York,466.0,1999.0,006300,36047006300,8335,10243,103152.0,0.0,40.6819491,-74.0013351,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01700433581,1.098784e-05,4,103152
64.0,Kings County,New York,743.0,2996.0,006400,36047006400,8336,10244,203176.0,0.0,40.6289253,-74.0288094,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01899176875,2.162555e-05,2,203175
65.0,Kings County,New York,1626.0,5846.0,006500,36047006500,8337,10245,249988.0,0.0,40.6790828,-73.9994592,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02360775364,2.662781e-05,4,249987
66.0,Kings County,New York,1081.0,3625.0,006600,36047006600,8338,10246,153740.0,0.0,40.6321309,-74.0274985,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01705549516,1.636463e-05,2,153741
67.0,Kings County,New York,988.0,3980.0,006700,36047006700,8339,10247,156139.0,0.0,40.6841758,-73.9972232,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0164279751,1.663275e-05,4,156140
68.0,Kings County,New York,1067.0,4559.0,006800,36047006800,8340,10248,185509.0,0.0,40.6351749,-74.0262304,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01864533289,1.97469e-05,2,185508
69.01,Kings County,New York,364.0,1732.0,006901,36047006901,8538,10478,74434.0,0.0,40.6861936,-73.9911578,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01355334492,7.92939e-06,4,74435
69.02,Kings County,New York,470.0,2182.0,006902,36047006902,8539,10479,104645.0,0.0,40.6845526,-73.9920877,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01449164913,1.114718e-05,4,104643
70.0,Kings County,New York,559.0,2392.0,007000,36047007000,8341,10249,149197.0,0.0,40.6381971,-74.0242975,35620.0,"New York-Newark-Jersey City, N",2.192594,2.2,0.02241777146,1.588229e-05,2,149196
71.0,Kings County,New York,1049.0,4430.0,007100,36047007100,8342,10250,167530.0,3828.0,40.683021,-73.9861157,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01843245446,1.825364e-05,4,171358
72.0,Kings County,New York,433.0,1738.0,007200,36047007200,8343,10251,62490.0,0.0,40.6402978,-74.0204135,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0107463226,6.65227e-06,3,62489
74.0,Kings County,New York,1236.0,5328.0,007400,36047007400,9570,11630,141287.0,0.0,40.6418552,-74.0170288,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01603362992,1.504123e-05,3,141288
75.0,Kings County,New York,1049.0,4798.0,007500,36047007500,8344,10252,282782.0,0.0,40.6812953,-73.9920163,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02419523319,3.0122e-05,4,282782
76.0,Kings County,New York,942.0,5431.0,007600,36047007600,9648,11708,138336.0,0.0,40.6440836,-74.0146698,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01593044229,1.472756e-05,3,138337
77.0,Kings County,New York,1327.0,5330.0,007700,36047007700,9496,11556,389422.0,0.0,40.6770204,-73.9952231,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03164462322,4.147872e-05,4,389422
78.0,Kings County,New York,954.0,4873.0,007800,36047007800,9596,11656,138114.0,0.0,40.6463204,-74.012337,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01590468874,1.470441e-05,3,138115
80.0,Kings County,New York,870.0,3627.0,008000,36047008000,9686,11747,139115.0,0.0,40.6485749,-74.0100168,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0159173391,1.481147e-05,3,139115
82.0,Kings County,New York,617.0,3627.0,008200,36047008200,9794,11860,139691.0,0.0,40.6508179,-74.0076889,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01605610458,1.487331e-05,3,139692
84.0,Kings County,New York,882.0,3635.0,008400,36047008400,8345,10253,243910.0,0.0,40.6538976,-74.0044859,35620.0,"New York-Newark-Jersey City, N",3.919858,3.9,0.02077780976,2.59708e-05,4,243909
85.0,Kings County,New York,1986.0,7577.0,008500,36047008500,8352,10261,243576.0,0.0,40.675857,-74.0064716,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02605215238,2.594366e-05,4,243575
88.0,Kings County,New York,420.0,2225.0,008800,36047008800,8354,10263,189369.0,0.0,40.6502102,-74.0014031,35620.0,"New York-Newark-Jersey City, N",3.444258,3.4,0.01831375657,2.016226e-05,4,189369
90.01,Kings County,New York,313.0,1436.0,009001,36047009001,8896,10887,74547.0,0.0,40.6479217,-73.9983817,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01168876167,7.93698e-06,3,74548
90.02,Kings County,New York,265.0,1334.0,009002,36047009002,8878,10860,73946.0,0.0,40.6465865,-73.9962083,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01142633945,7.87266e-06,3,73945
92.01,Kings County,New York,479.0,2013.0,009201,36047009201,8877,10859,56593.0,0.0,40.6459823,-74.0004393,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.00999162764,6.02513e-06,3,56593
1170.0,Kings County,New York,473.0,2058.0,117000,36047117000,7709,9525,153809.0,0.0,40.6776,-73.886181,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01700620875,1.638282e-05,4,153808
1172.01,Kings County,New York,562.0,2190.0,117201,36047117201,7710,9526,129156.0,0.0,40.6808117,-73.8875148,35620.0,"New York-Newark-Jersey City, N",3.170231,3.2,0.01609491101,1.375772e-05,3,129157
1172.02,Kings County,New York,955.0,3991.0,117202,36047117202,7711,9527,151822.0,0.0,40.6827365,-73.8837649,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01634685752,1.617266e-05,3,151824
1174.0,Kings County,New York,1020.0,3914.0,117400,36047117400,7712,9528,212859.0,0.0,40.6828584,-73.8797862,35620.0,"New York-Newark-Jersey City, N",3.313892,3.3,0.02029715201,2.267433e-05,4,212859
1176.01,Kings County,New York,829.0,3345.0,117601,36047117601,9692,11754,152356.0,0.0,40.6847798,-73.8768792,35620.0,"New York-Newark-Jersey City, N",3.04333,3.0,0.01834578641,1.622975e-05,3,152355
1176.02,Kings County,New York,654.0,2693.0,117602,36047117602,9556,11616,143799.0,0.0,40.686235,-73.8744475,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01760214735,1.531878e-05,3,143800
1178.0,Kings County,New York,465.0,1686.0,117800,36047117800,7713,9529,140598.0,0.0,40.6816514,-73.8742881,35620.0,"New York-Newark-Jersey City, N",3.206371,3.2,0.01887049213,1.497657e-05,3,140598
1182.01,Kings County,New York,738.0,2883.0,118201,36047118201,7714,9531,126387.0,0.0,40.6879085,-73.8718976,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01486520666,1.346402e-05,3,126386
1182.02,Kings County,New York,862.0,3477.0,118202,36047118202,7715,9532,124326.0,0.0,40.6886646,-73.869002,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01493356818,1.324465e-05,3,124326
1184.0,Kings County,New York,1154.0,4817.0,118400,36047118400,7716,9533,204944.0,0.0,40.6843041,-73.86941,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01900197204,2.183178e-05,3,204945
1186.0,Kings County,New York,640.0,2943.0,118600,36047118600,7717,9534,131529.0,0.0,40.6814659,-73.867781,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01934913414,1.401058e-05,3,131529
1188.0,Kings County,New York,958.0,4758.0,118800,36047118800,7718,9535,174376.0,0.0,40.6790411,-73.8659138,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01972969914,1.857418e-05,3,174378
1190.0,Kings County,New York,498.0,2227.0,119000,36047119000,9885,11957,140618.0,0.0,40.6790596,-73.8716311,35620.0,"New York-Newark-Jersey City, N",3.014182,3.0,0.0223063425,1.497813e-05,3,140618
1192.0,Kings County,New York,721.0,3043.0,119200,36047119200,7719,9536,225444.0,0.0,40.6771101,-73.8781574,35620.0,"New York-Newark-Jersey City, N",3.992823,4.0,0.01959795656,2.401279e-05,4,225443
1194.0,Kings County,New York,1092.0,5362.0,119400,36047119400,7720,9537,182841.0,0.0,40.6725527,-73.8770602,35620.0,"New York-Newark-Jersey City, N",3.940642,3.9,0.01771722274,1.947385e-05,4,182842
1196.0,Kings County,New York,1214.0,4832.0,119600,36047119600,7721,9538,306450.0,0.0,40.6758956,-73.8731634,35620.0,"New York-Newark-Jersey City, N",3.444675,3.4,0.02458099045,3.264056e-05,4,306450
1198.0,Kings County,New York,671.0,3175.0,119800,36047119800,8262,10165,326903.0,0.0,40.6763145,-73.8943861,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02964121237,3.481926e-05,4,326903
1200.0,Kings County,New York,515.0,2652.0,120000,36047120000,7722,9539,150529.0,0.0,40.6748774,-73.8672723,35620.0,"New York-Newark-Jersey City, N",3.868236,3.9,0.02113176387,1.603266e-05,4,150527
1202.0,Kings County,New York,434.0,2078.0,120200,36047120200,7723,9540,153052.0,0.0,40.6763414,-73.864364,35620.0,"New York-Newark-Jersey City, N",3.110601,3.1,0.0206732925,1.630177e-05,3,153050
1208.01,Kings County,New York,1082.0,5096.0,120801,36047120801,8910,10906,202188.0,0.0,40.6709738,-73.8684517,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01900545805,2.153413e-05,4,202191
1208.02,Kings County,New York,975.0,4138.0,120802,36047120802,8889,10874,117296.0,0.0,40.6715379,-73.8647469,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01462498323,1.249265e-05,4,117296
1208.03,Kings County,New York,464.0,2203.0,120803,36047120803,8902,10897,155241.0,0.0,40.6716653,-73.8612583,35620.0,"New York-Newark-Jersey City, N",3.993209,4.0,0.02038285774,1.653393e-05,4,155241
1210.0,Kings County,New York,1113.0,4203.0,121000,36047121000,7724,9541,158707.0,0.0,40.6700908,-73.8722448,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01688565466,1.690281e-05,4,158708
1214.0,Kings County,New York,1103.0,4342.0,121400,36047121400,7733,9553,173354.0,0.0,40.6674943,-73.8651792,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01779472738,1.846188e-05,4,173353
1220.0,Kings County,New York,1570.0,6091.0,122000,36047122000,7728,9548,1090388.0,0.0,40.6637638,-73.8628672,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.06184811767,0.00011611872,4,1090391
1237.0,Kings County,New York,983.0,7133.0,123700,36047123700,10040,12135,321360.0,0.0,40.6967384,-73.9567404,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02426929401,3.423916e-05,4,321360
1502.0,Kings County,New York,639.0,2608.0,150200,36047150200,8082,9948,319296.0,0.0,40.6546407,-73.9812779,35620.0,"New York-Newark-Jersey City, N",3.916253,3.9,0.03517405108,3.399859e-05,4,319300
1522.0,Kings County,New York,825.0,3629.0,152200,36047152200,8077,9943,389861.0,0.0,40.6439736,-73.9671841,35620.0,"New York-Newark-Jersey City, N",2.011444,2.0,0.02864858752,4.150547e-05,2,389863
165.0,New York County,New York,1671.0,6674.0,016500,36061016500,8613,10570,204327.0,0.0,40.7823577,-73.9749988,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02034553052,2.179755e-05,2,204327
166.0,New York County,New York,1043.0,6002.0,016600,36061016600,8031,9895,174218.0,0.0,40.7893731,-73.9483928,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01789772208,1.858758e-05,4,174219
167.0,New York County,New York,1431.0,6058.0,016700,36061016700,8032,9896,196979.0,142852.0,40.7861484,-73.9838791,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03493860685,3.625526e-05,2,339831
168.0,New York County,New York,1061.0,5189.0,016800,36061016800,8033,9897,199278.0,0.0,40.7910751,-73.9513565,35620.0,"New York-Newark-Jersey City, N",3.567157,3.6,0.01954223643,2.126162e-05,4,199278
169.0,New York County,New York,1700.0,8272.0,016900,36061016900,8424,10351,180003.0,0.0,40.7851959,-73.9731196,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01873324948,1.920343e-05,2,180002
170.0,New York County,New York,1808.0,8100.0,017000,36061017000,8034,9898,182917.0,0.0,40.7909025,-73.9421468,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01803521518,1.951596e-05,4,182917
171.0,New York County,New York,2370.0,9168.0,017100,36061017100,8035,9899,217834.0,195246.0,40.7888333,-73.9828254,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03468081633,4.407174e-05,2,413081
172.0,New York County,New York,1064.0,5120.0,017200,36061017200,8648,10608,177939.0,0.0,40.793827,-73.9451333,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.018155255,1.89857e-05,4,177939
173.0,New York County,New York,1724.0,7868.0,017300,36061017300,8036,9900,178602.0,0.0,40.7877705,-73.9712361,35620.0,"New York-Newark-Jersey City, N",2.454163,2.5,0.01869179043,1.905475e-05,2,178602
174.01,New York County,New York,885.0,4531.0,017401,36061017401,8633,10592,100812.0,0.0,40.7948875,-73.948576,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01336160574,1.075672e-05,4,100813
174.02,New York County,New York,572.0,2661.0,017402,36061017402,8037,9901,50730.0,0.0,40.7968026,-73.9471624,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01011159053,5.41311e-06,4,50731
175.0,New York County,New York,2395.0,10750.0,017500,36061017500,8038,9902,216905.0,192617.0,40.7915227,-73.9798883,35620.0,"New York-Newark-Jersey City, N",2.126759,2.1,0.03470325472,4.369361e-05,2,409521
177.0,New York County,New York,2267.0,9437.0,017700,36061017700,8039,9903,174558.0,0.0,40.7903082,-73.969389,35620.0,"New York-Newark-Jersey City, N",2.687903,2.7,0.01854105497,1.862402e-05,3,174559
178.0,New York County,New York,739.0,4278.0,017800,36061017800,8040,9904,248850.0,209809.0,40.7935107,-73.9326073,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03215696406,4.893788e-05,4,458659
179.0,New York County,New York,2003.0,8916.0,017900,36061017900,8656,10616,213907.0,189883.0,40.7944258,-73.9789459,35620.0,"New York-Newark-Jersey City, N",2.188391,2.2,0.03460627381,4.308398e-05,2,403792
180.0,New York County,New York,1376.0,6324.0,018000,36061018000,8635,10594,212522.0,0.0,40.7944017,-73.939595,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01932854128,2.267556e-05,4,212519
181.0,New York County,New York,2013.0,8859.0,018100,36061018100,8041,9905,138438.0,0.0,40.792556,-73.9677459,35620.0,"New York-Newark-Jersey City, N",2.768265,2.8,0.01726027901,1.477066e-05,3,138437
182.0,New York County,New York,1612.0,7434.0,018200,36061018200,8042,9906,176900.0,0.0,40.7983211,-73.9418511,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0180804831,1.887602e-05,4,176899
183.0,New York County,New York,1732.0,7963.0,018300,36061018300,8043,9907,224323.0,187255.0,40.7967863,-73.9769266,35620.0,"New York-Newark-Jersey City, N",2.157015,2.2,0.03463901717,4.391628e-05,2,411577
184.0,New York County,New York,1761.0,7387.0,018400,36061018400,8044,9908,176581.0,0.0,40.7996841,-73.9450687,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0180700307,1.884243e-05,4,176581
185.0,New York County,New York,1198.0,4756.0,018500,36061018500,8045,9909,130395.0,0.0,40.7944999,-73.9663637,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01696043551,1.391295e-05,3,130395
186.0,New York County,New York,1160.0,6282.0,018600,36061018600,8046,9910,121738.0,0.0,40.799106,-73.9497088,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01465301917,1.29904e-05,4,121740
187.0,New York County,New York,2052.0,9524.0,018700,36061018700,8612,10569,218111.0,185382.0,40.7994227,-73.9754109,35620.0,"New York-Newark-Jersey City, N",2.092357,2.1,0.03458938268,4.305551e-05,2,403495
188.0,New York County,New York,795.0,4888.0,018800,36061018800,8047,9911,148532.0,0.0,40.7975948,-73.9372599,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01650637964,1.584875e-05,4,148530
189.0,New York County,New York,2685.0,11014.0,018900,36061018900,8660,10620,265404.0,0.0,40.7973281,-73.9642508,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02175229907,2.831949e-05,3,265404
190.0,New York County,New York,842.0,3790.0,019000,36061019000,8649,10609,103795.0,0.0,40.8019615,-73.9476195,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01349995597,1.107604e-05,4,103795
191.0,New York County,New York,1830.0,9124.0,019100,36061019100,8179,10057,223477.0,177936.0,40.8015611,-73.9722959,35620.0,"New York-Newark-Jersey City, N",2.139659,2.1,0.03448225305,4.283477e-05,2,401411
192.0,New York County,New York,971.0,4259.0,019200,36061019200,8048,9912,189850.0,175645.0,40.7987751,-73.9294062,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02837996025,3.900122e-05,4,365499
193.0,New York County,New York,1754.0,9896.0,019300,36061019300,8049,9913,175714.0,0.0,40.8005051,-73.9619565,35620.0,"New York-Newark-Jersey City, N",2.955474,3.0,0.01857723364,1.875022e-05,3,175714
194.0,New York County,New York,982.0,5982.0,019400,36061019400,8050,9914,175057.0,0.0,40.8004651,-73.9351859,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01767391007,1.868e-05,4,175056
195.0,New York County,New York,1557.0,7226.0,019500,36061019500,8051,9915,218436.0,169837.0,40.804003,-73.9705048,35620.0,"New York-Newark-Jersey City, N",2.166702,2.2,0.03442052134,4.14342e-05,2,388272
196.0,New York County,New York,637.0,4297.0,019600,36061019600,8052,9916,177186.0,0.0,40.8028054,-73.9385762,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01810740643,1.890811e-05,4,177188
197.02,New York County,New York,501.0,2720.0,019702,36061019702,8054,9918,47397.0,0.0,40.802189,-73.9579879,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.00997299341,5.05778e-06,4,47397
198.0,New York County,New York,468.0,2433.0,019800,36061019800,8611,10568,225452.0,0.0,40.8043025,-73.9423627,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02145910886,2.405893e-05,4,225451
199.0,New York County,New York,1248.0,8344.0,019900,36061019900,8603,10557,226590.0,198119.0,40.806543,-73.9687765,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03505957008,4.532408e-05,2,424707
200.0,New York County,New York,630.0,3324.0,020000,36061020000,8059,9923,129294.0,0.0,40.8057858,-73.9452337,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02144675824,1.37977e-05,4,129293
201.01,New York County,New York,138.0,1759.0,020101,36061020101,8637,10596,55126.0,0.0,40.8064355,-73.9602048,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01037187966,5.88289e-06,2,55126
201.02,New York County,New York,746.0,4044.0,020102,36061020102,8060,9924,83350.0,0.0,40.8050511,-73.9566329,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01167172374,8.89476e-06,4,83350
203.0,New York County,New York,196.0,3834.0,020300,36061020300,8061,9925,178225.0,0.0,40.808669,-73.9615617,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01884427636,1.902033e-05,2,178224
205.0,New York County,New York,725.0,5287.0,020500,36061020500,8659,10619,281121.0,381877.0,40.8105786,-73.9651393,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03506607177,7.075889e-05,2,662996
206.0,New York County,New York,626.0,3405.0,020600,36061020600,8063,9927,148748.0,0.0,40.8082917,-73.9387853,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01629499572,1.587445e-05,4,148748
207.01,New York County,New York,423.0,2825.0,020701,36061020701,8663,10624,47273.0,0.0,40.8089775,-73.95846,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.00924712827,5.04516e-06,2,47274
208.0,New York County,New York,956.0,5686.0,020800,36061020800,8615,10572,148566.0,0.0,40.8096485,-73.942008,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01631397745,1.585547e-05,4,148567
209.01,New York County,New York,788.0,3498.0,020901,36061020901,8064,9928,115806.0,0.0,40.8115578,-73.9550032,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01524113341,1.235957e-05,4,115807
121.0,Queens County,New York,449.0,1935.0,012100,36081012100,7863,9701,137900.0,0.0,40.7727587,-73.9035141,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01633752226,1.470903e-05,3,137900
122.0,Queens County,New York,585.0,2933.0,012200,36081012200,8491,10425,210185.0,0.0,40.696497,-73.8310666,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01988237728,2.239381e-05,3,210183
123.01,Queens County,New York,632.0,2917.0,012301,36081012301,8492,10426,591516.0,0.0,40.7757875,-73.8990845,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03858494417,6.309656e-05,3,591516
124.0,Queens County,New York,694.0,3101.0,012400,36081012400,8493,10427,197659.0,0.0,40.6952063,-73.8343035,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01887085967,2.105912e-05,3,197660
125.0,Queens County,New York,355.0,1587.0,012500,36081012500,7666,9466,163049.0,0.0,40.7709267,-73.9156695,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02354023243,1.739109e-05,3,163049
126.01,Queens County,New York,584.0,2749.0,012601,36081012601,9241,11280,150189.0,0.0,40.6936535,-73.8374117,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01798067284,1.600112e-05,3,150189
126.02,Queens County,New York,639.0,2715.0,012602,36081012602,8494,10428,148974.0,0.0,40.6931695,-73.8407053,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01754205517,1.587164e-05,3,148975
128.0,Queens County,New York,617.0,2187.0,012800,36081012800,9308,11350,159250.0,0.0,40.6982524,-73.8401182,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01789024977,1.696771e-05,3,159251
130.0,Queens County,New York,388.0,1787.0,013000,36081013000,9323,11366,187692.0,0.0,40.7003482,-73.8378392,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02403698235,1.999855e-05,3,187691
132.0,Queens County,New York,450.0,2112.0,013200,36081013200,8495,10429,192356.0,0.0,40.701294,-73.8343887,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02090326252,2.049577e-05,3,192355
134.0,Queens County,New York,897.0,4253.0,013400,36081013400,8496,10430,190806.0,0.0,40.7052797,-73.8349794,35620.0,"New York-Newark-Jersey City, N",2.977334,3.0,0.02061230928,2.033211e-05,3,190808
135.0,Queens County,New York,313.0,1236.0,013500,36081013500,8497,10431,135758.0,0.0,40.7706488,-73.898977,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01836134418,1.448011e-05,3,135758
136.0,Queens County,New York,355.0,1866.0,013600,36081013600,8498,10432,151408.0,0.0,40.706597,-73.8286538,35620.0,"New York-Newark-Jersey City, N",2.959689,3.0,0.01924919608,1.613384e-05,3,151406
137.0,Queens County,New York,465.0,1785.0,013700,36081013700,8499,10433,199933.0,0.0,40.7689714,-73.9049147,35620.0,"New York-Newark-Jersey City, N",3.289121,3.3,0.0262675221,2.132434e-05,4,199931
138.0,Queens County,New York,919.0,3724.0,013800,36081013800,8500,10434,169755.0,0.0,40.7065798,-73.8251631,35620.0,"New York-Newark-Jersey City, N",2.971121,3.0,0.02629439887,1.808919e-05,3,169756
140.0,Queens County,New York,738.0,3716.0,014000,36081014000,8501,10435,222107.0,0.0,40.7037257,-73.8290482,35620.0,"New York-Newark-Jersey City, N",2.999856,3.0,0.02454111576,2.366662e-05,3,222106
141.0,Queens County,New York,383.0,1690.0,014100,36081014100,9220,11258,171071.0,0.0,40.7669906,-73.90669,35620.0,"New York-Newark-Jersey City, N",3.77248,3.8,0.02192478118,1.824556e-05,4,171070
142.01,Queens County,New York,981.0,4541.0,014201,36081014201,9262,11302,210913.0,0.0,40.7009734,-73.8246417,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02021291786,2.247309e-05,3,210913
142.02,Queens County,New York,579.0,2721.0,014202,36081014202,8502,10436,618133.0,0.0,40.6986663,-73.8203471,35620.0,"New York-Newark-Jersey City, N",3.000304,3.0,0.04019164619,6.586044e-05,3,618131
143.0,Queens County,New York,754.0,3456.0,014300,36081014300,9311,11353,136506.0,0.0,40.7662996,-73.9115113,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01735747129,1.455891e-05,3,136506
144.0,Queens County,New York,468.0,1971.0,014400,36081014400,7864,9702,219829.0,0.0,40.6984968,-73.8284961,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02383509649,2.342196e-05,3,219827
145.0,Queens County,New York,576.0,2331.0,014500,36081014500,8503,10437,127743.0,0.0,40.7642808,-73.9075078,35620.0,"New York-Newark-Jersey City, N",3.007743,3.0,0.0151790337,1.362388e-05,3,127743
147.0,Queens County,New York,607.0,2712.0,014700,36081014700,8510,10444,147950.0,0.0,40.7629976,-73.9107521,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0199826033,1.577868e-05,3,147949
148.0,Queens County,New York,385.0,1615.0,014800,36081014800,8511,10445,157056.0,0.0,40.6945021,-73.8223729,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02724174611,1.673308e-05,3,157058
149.0,Queens County,New York,406.0,1822.0,014900,36081014900,8512,10446,106596.0,0.0,40.7618538,-73.9144442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01369407541,1.136814e-05,3,106596
150.0,Queens County,New York,604.0,2562.0,015000,36081015000,8504,10438,147117.0,0.0,40.6934064,-73.821155,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02652322275,1.567369e-05,3,147116
151.0,Queens County,New York,536.0,2582.0,015100,36081015100,9295,11336,133442.0,0.0,40.7601669,-73.9108442,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01548205873,1.423092e-05,3,133442
152.0,Queens County,New York,624.0,2906.0,015200,36081015200,8505,10439,185295.0,0.0,40.6937454,-73.8137824,35620.0,"New York-Newark-Jersey City, N",3.129385,3.1,0.02092194439,1.97413e-05,3,185295
153.0,Queens County,New York,386.0,1922.0,015300,36081015300,9294,11335,121629.0,0.0,40.7580816,-73.9136474,35620.0,"New York-Newark-Jersey City, N",3.01799,3.0,0.01489496347,1.297071e-05,3,121629
154.0,Queens County,New York,441.0,1916.0,015400,36081015400,8506,10440,150144.0,0.0,40.6921955,-73.8205589,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02659145075,1.599579e-05,3,150142
155.0,Queens County,New York,447.0,2269.0,015500,36081015500,8507,10441,147508.0,0.0,40.7600351,-73.9175962,35620.0,"New York-Newark-Jersey City, N",3.194271,3.2,0.02565174912,1.573089e-05,3,147508
156.0,Queens County,New York,630.0,2976.0,015600,36081015600,8508,10442,209476.0,0.0,40.6903444,-73.8206072,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02478620452,2.231646e-05,3,209476
157.0,Queens County,New York,291.0,1278.0,015700,36081015700,8509,10443,128464.0,0.0,40.7550147,-73.9219258,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0227136659,1.369896e-05,4,128464
158.01,Queens County,New York,755.0,3991.0,015801,36081015801,7685,9490,295609.0,0.0,40.6888829,-73.8123322,35620.0,"New York-Newark-Jersey City, N",3.08621,3.1,0.0246237545,3.149179e-05,3,295608
