ct2010,building count,census,county,state,income,population,tract,GEOID20,INTPTLAT20,INTPTLON20
407.01,48,407.01,Bronx County,New York,852.0,3101.0,40701,36005040701,40.8715793,-73.8902605
407.01,48,407.01,Queens County,New York,670.0,3781.0,40701,36081040701,40.7480508,-73.8644943
407.02,197,407.02,Bronx County,New York,1354.0,6641.0,40702,36005040702,40.8691444,-73.8869972
407.02,197,407.02,Queens County,New York,773.0,4510.0,40702,36081040702,40.751655,-73.8662253
408.0,715,408.0,Kings County,New York,964.0,3485.0,40800,36047040800,40.6012012,-73.9791341
408.0,715,408.0,Bronx County,New York,1198.0,4709.0,40800,36005040800,40.8897429,-73.8617074
409.0,787,409.0,Kings County,New York,989.0,3829.0,40900,36047040900,40.6910811,-73.904613
409.0,787,409.0,Bronx County,New York,834.0,3292.0,40900,36005040900,40.876857,-73.89442
410.0,331,410.0,Kings County,New York,407.0,2004.0,41000,36047041000,40.6009797,-73.9754514
411.0,915,411.0,Kings County,New York,620.0,3050.0,41100,36047041100,40.6878787,-73.9071509
411.0,915,411.0,Bronx County,New York,798.0,3565.0,41100,36005041100,40.8755828,-73.8871372
411.0,915,411.0,Queens County,New York,804.0,3884.0,41100,36081041100,40.7437912,-73.8654187
412.0,396,412.0,Kings County,New York,806.0,3404.0,41200,36047041200,40.6041574,-73.9741916
413.0,1063,413.0,Kings County,New York,785.0,3743.0,41300,36047041300,40.6898146,-73.91062
413.0,1063,413.0,Bronx County,New York,2165.0,8904.0,41300,36005041300,40.8740946,-73.8851972
413.0,1063,413.0,Queens County,New York,751.0,4668.0,41300,36081041300,40.7447361,-73.8613081
414.0,1567,414.0,Bronx County,New York,1263.0,5206.0,41400,36005041400,40.9035441,-73.8540894
414.0,1567,414.0,Queens County,New York,1036.0,4468.0,41400,36081041400,40.6996318,-73.7807705
414.01,199,414.01,Kings County,New York,352.0,1541.0,41401,36047041401,40.6017065,-73.9710654
414.02,204,414.02,Kings County,New York,552.0,1829.0,41402,36047041402,40.6024233,-73.9679363
415.0,1061,415.0,Kings County,New York,909.0,4112.0,41500,36047041500,40.6919502,-73.9143896
415.0,1061,415.0,Bronx County,New York,1638.0,6103.0,41500,36005041500,40.8701051,-73.8835491
415.0,1061,415.0,Queens County,New York,878.0,4259.0,41500,36081041500,40.7466051,-73.856599
416.0,363,416.0,Kings County,New York,560.0,2343.0,41600,36047041600,40.6024112,-73.9634864
417.0,211,417.0,Kings County,New York,803.0,3221.0,41700,36047041700,40.6937625,-73.9179179
418.0,647,418.0,Kings County,New York,611.0,2859.0,41800,36047041800,40.6054,-73.9648516
418.0,647,418.0,Bronx County,New York,864.0,3555.0,41800,36005041800,40.8971155,-73.8584636
419.0,527,419.0,Kings County,New York,837.0,3914.0,41900,36047041900,40.6953233,-73.9210331
419.0,527,419.0,Bronx County,New York,1216.0,6090.0,41900,36005041900,40.8768559,-73.8816837
420.0,536,420.0,Kings County,New York,438.0,1930.0,42000,36047042000,40.6092377,-73.9643322
420.0,536,420.0,Bronx County,New York,793.0,4260.0,42000,36005042000,40.8930261,-73.8598556
421.0,488,421.0,Kings County,New York,809.0,4239.0,42100,36047042100,40.6970292,-73.9240384
421.0,488,421.0,Bronx County,New York,1186.0,5522.0,42100,36005042100,40.8814613,-73.882734
422.0,889,422.0,Kings County,New York,917.0,3545.0,42200,36047042200,40.6068705,-73.9699923
422.0,889,422.0,Bronx County,New York,734.0,2864.0,42200,36005042200,40.8910971,-73.8552753
423.0,565,423.0,Kings County,New York,621.0,3840.0,42300,36047042300,40.699002,-73.9272884
423.0,565,423.0,Bronx County,New York,1004.0,4033.0,42300,36005042300,40.8770682,-73.877321
424.0,1577,424.0,Kings County,New York,809.0,3342.0,42400,36047042400,40.6067484,-73.9760483
424.0,1577,424.0,Bronx County,New York,573.0,2608.0,42400,36005042400,40.8892825,-73.8495388
424.0,1577,424.0,Queens County,New York,573.0,2314.0,42400,36081042400,40.6953923,-73.7722684
425.0,524,425.0,Kings County,New York,504.0,3321.0,42500,36047042500,40.7014484,-73.9309587
425.0,524,425.0,Bronx County,New York,1366.0,6248.0,42500,36005042500,40.8710473,-73.8790905
426.0,1738,426.0,Kings County,New York,1109.0,4129.0,42600,36047042600,40.605675,-73.9801891
426.0,1738,426.0,Bronx County,New York,1429.0,7161.0,42600,36005042600,40.8908411,-73.8419292
427.0,839,427.0,Kings County,New York,812.0,4730.0,42700,36047042700,40.7036832,-73.9271913
427.0,839,427.0,Queens County,New York,1074.0,4732.0,42700,36081042700,40.7437159,-73.8538128
428.0,810,428.0,Kings County,New York,1006.0,3789.0,42800,36047042800,40.6056457,-73.9843266
428.0,810,428.0,Bronx County,New York,598.0,1976.0,42800,36005042800,40.8945094,-73.845703
429.0,357,429.0,Kings County,New York,959.0,5205.0,42900,36047042900,40.7017991,-73.9234556
429.01,120,429.01,Bronx County,New York,773.0,3224.0,42901,36005042901,40.8749499,-73.8742925
429.02,155,429.02,Bronx County,New York,916.0,3865.0,42902,36005042902,40.8771176,-73.873909
430.0,803,430.0,Kings County,New York,829.0,3276.0,43000,36047043000,40.6092493,-73.9842021
430.0,803,430.0,Bronx County,New York,772.0,3496.0,43000,36005043000,40.8934599,-73.8506574
431.0,571,431.0,Kings County,New York,717.0,4654.0,43100,36047043100,40.6996605,-73.919698
432.0,695,432.0,Kings County,New York,1063.0,4195.0,43200,36047043200,40.6106815,-73.9806847
432.0,695,432.0,Queens County,New York,271.0,1227.0,43200,36081043200,40.6913107,-73.7758835
433.0,284,433.0,Kings County,New York,645.0,3529.0,43300,36047043300,40.697522,-73.915939
434.0,1236,434.0,Kings County,New York,976.0,3618.0,43400,36047043400,40.6100424,-73.9769277
434.0,1236,434.0,Bronx County,New York,980.0,3796.0,43400,36005043400,40.8982106,-73.8523394
434.0,1236,434.0,Queens County,New York,353.0,1841.0,43400,36081043400,40.6961991,-73.7786464
435.0,482,435.0,Kings County,New York,1093.0,4921.0,43500,36047043500,40.695384,-73.9121802
436.0,744,436.0,Kings County,New York,1234.0,4877.0,43600,36047043600,40.61313,-73.9778573
436.0,744,436.0,Bronx County,New York,517.0,1927.0,43600,36005043600,40.8972802,-73.8497602
437.0,460,437.0,Kings County,New York,989.0,5796.0,43700,36047043700,40.693245,-73.9084239
437.01,257,437.01,Queens County,New York,611.0,3007.0,43701,36081043701,40.7391491,-73.8510991
437.02,330,437.02,Queens County,New York,1689.0,6938.0,43702,36081043702,40.7381114,-73.8565503
438.0,241,438.0,Kings County,New York,626.0,2532.0,43800,36047043800,40.6103302,-73.9710945
439.0,935,439.0,Kings County,New York,782.0,3424.0,43900,36047043900,40.6974716,-73.9093087
439.0,935,439.0,Queens County,New York,777.0,3411.0,43900,36081043900,40.7418688,-73.8558125
440.0,1248,440.0,Kings County,New York,634.0,2736.0,44000,36047044000,40.6130385,-73.970977
440.0,1248,440.0,Queens County,New York,892.0,4165.0,44000,36081044000,40.7026771,-73.7846237
441.0,396,441.0,Kings County,New York,1038.0,5101.0,44100,36047044100,40.7014228,-73.914052
442.0,880,442.0,Kings County,New York,618.0,2699.0,44200,36047044200,40.6123965,-73.9655936
442.0,880,442.0,Bronx County,New York,985.0,4022.0,44200,36005044200,40.9038714,-73.8461971
443.0,438,443.0,Kings County,New York,802.0,4417.0,44300,36047044300,40.7033043,-73.9166863
443.01,232,443.01,Queens County,New York,769.0,3780.0,44301,36081044301,40.7407369,-73.8594604
443.02,447,443.02,Queens County,New York,844.0,4104.0,44302,36081044302,40.7398122,-73.8640628
444.0,1794,444.0,Kings County,New York,827.0,3458.0,44400,36047044400,40.6157674,-73.969322
444.0,1794,444.0,Bronx County,New York,1061.0,4472.0,44400,36005044400,40.8995005,-73.8437344
444.0,1794,444.0,Queens County,New York,682.0,3693.0,44400,36081044400,40.7057626,-73.7818463
445.0,424,445.0,Kings County,New York,1022.0,4393.0,44500,36047044500,40.705036,-73.9196716
446.0,267,446.0,Kings County,New York,489.0,1984.0,44600,36047044600,40.6152315,-73.9760563
446.01,139,446.01,Queens County,New York,759.0,3666.0,44601,36081044601,40.7049531,-73.7977905
446.02,227,446.02,Queens County,New York,1104.0,5016.0,44602,36081044602,40.7081869,-73.7998476
447.0,216,447.0,Kings County,New York,397.0,2543.0,44700,36047044700,40.7066908,-73.9226186
448.0,993,448.0,Kings County,New York,393.0,1793.0,44800,36047044800,40.6181291,-73.9732311
448.0,993,448.0,Bronx County,New York,443.0,2068.0,44800,36005044800,40.8954712,-73.8413102
448.0,993,448.0,Queens County,New York,565.0,2911.0,44800,36081044800,40.7110219,-73.8026344
449.01,323,449.01,Bronx County,New York,412.0,1762.0,44901,36005044901,40.8974999,-73.8733943
449.02,351,449.02,Bronx County,New York,515.0,2049.0,44902,36005044902,40.8988257,-73.8689887
450.0,549,450.0,Kings County,New York,166.0,648.0,45000,36047045000,40.621693,-73.9728834
450.0,549,450.0,Queens County,New York,497.0,2154.0,45000,36081045000,40.7142208,-73.8047869
451.01,214,451.01,Bronx County,New York,307.0,1521.0,45101,36005045101,40.8974545,-73.8643137
451.02,324,451.02,Bronx County,New York,418.0,2086.0,45102,36005045102,40.9003682,-73.8641477
452.0,443,452.0,Kings County,New York,594.0,2564.0,45200,36047045200,40.6201742,-73.9681621
452.0,443,452.0,Queens County,New York,181.0,1238.0,45200,36081045200,40.7146269,-73.7995759
453.0,315,453.0,Kings County,New York,245.0,2410.0,45300,36047045300,40.7065844,-73.9289569
454.0,666,454.0,Kings County,New York,377.0,1877.0,45400,36047045400,40.6186826,-73.9650025
454.0,666,454.0,Queens County,New York,1139.0,5017.0,45400,36081045400,40.7126504,-73.796012
456.0,1229,456.0,Kings County,New York,568.0,2183.0,45600,36047045600,40.626163,-73.9666205
456.0,1229,456.0,Bronx County,New York,907.0,3401.0,45600,36005045600,40.8875466,-73.8207511
456.0,1229,456.0,Queens County,New York,405.0,1442.0,45600,36081045600,40.7166298,-73.7939898
457.0,380,457.0,Queens County,New York,828.0,3557.0,45700,36081045700,40.7377217,-73.8698383
458.0,537,458.0,Kings County,New York,261.0,1215.0,45800,36047045800,40.6257017,-73.9690061
458.0,537,458.0,Bronx County,New York,1563.0,5538.0,45800,36005045800,40.8858611,-73.8452028
458.0,537,458.0,Queens County,New York,503.0,2259.0,45800,36081045800,40.7152626,-73.7909261
459.0,403,459.0,Queens County,New York,757.0,4196.0,45900,36081045900,40.7398775,-73.8706805
460.0,889,460.0,Kings County,New York,760.0,3104.0,46000,36047046000,40.632163,-73.965733
460.0,889,460.0,Bronx County,New York,754.0,3131.0,46000,36005046000,40.8824438,-73.8426481
460.0,889,460.0,Queens County,New York,1463.0,6156.0,46000,36081046000,40.7082566,-73.79349
461.0,308,461.0,Queens County,New York,506.0,2639.0,46100,36081046100,40.7417149,-73.8712653
462.0,517,462.0,Queens County,New York,1561.0,6355.0,46200,36081046200,40.7098547,-73.7879749
462.01,343,462.01,Kings County,New York,409.0,2050.0,46201,36047046201,40.6276229,-73.9735164
462.02,1358,462.02,Kings County,New York,395.0,1894.0,46202,36047046202,40.6245853,-73.974228
463.0,346,463.0,Queens County,New York,866.0,3679.0,46300,36081046300,40.7440007,-73.87109
464.0,588,464.0,Kings County,New York,501.0,2717.0,46400,36047046400,40.6246552,-73.978399
464.0,588,464.0,Queens County,New York,381.0,2000.0,46400,36081046400,40.7168637,-73.7869958
465.0,343,465.0,Queens County,New York,808.0,4189.0,46500,36081046500,40.7469665,-73.8702981
466.0,135,466.0,Queens County,New York,853.0,3891.0,46600,36081046600,40.7140095,-73.7851
467.0,318,467.0,Queens County,New York,1504.0,5909.0,46700,36081046700,40.7454564,-73.8745855
468.0,835,468.0,Kings County,New York,416.0,1995.0,46800,36047046800,40.6214965,-73.9806533
468.0,835,468.0,Queens County,New York,811.0,3426.0,46800,36081046800,40.7104936,-73.7822789
470.0,1023,470.0,Kings County,New York,559.0,2396.0,47000,36047047000,40.625589,-73.9867507
470.0,1023,470.0,Queens County,New York,768.0,3452.0,47000,36081047000,40.7112968,-73.7772983
471.0,358,471.0,Queens County,New York,1057.0,4381.0,47100,36081047100,40.740985,-73.876564
472.0,922,472.0,Kings County,New York,537.0,2865.0,47200,36047047200,40.6270361,-73.9841274
472.0,922,472.0,Queens County,New York,941.0,3769.0,47200,36081047200,40.7176257,-73.7789434
473.0,260,473.0,Queens County,New York,1041.0,4254.0,47300,36081047300,40.7372204,-73.8762312
474.0,417,474.0,Kings County,New York,512.0,2258.0,47400,36047047400,40.6286836,-73.9823658
475.0,589,475.0,Queens County,New York,1117.0,4651.0,47500,36081047500,40.7336372,-73.8756505
476.0,948,476.0,Kings County,New York,656.0,3004.0,47600,36047047600,40.6305694,-73.9805808
476.0,948,476.0,Queens County,New York,387.0,1435.0,47600,36081047600,40.72248,-73.7712454
477.0,488,477.0,Kings County,New York,656.0,3701.0,47700,36047047700,40.7182181,-73.9421366
478.0,1229,478.0,Kings County,New York,778.0,3926.0,47800,36047047800,40.6333983,-73.9788744
479.0,791,479.0,Queens County,New York,1430.0,5737.0,47900,36081047900,40.7354855,-73.8837114
480.0,814,480.0,Kings County,New York,678.0,3447.0,48000,36047048000,40.6302931,-73.9744922
480.0,814,480.0,Queens County,New York,594.0,2307.0,48000,36081048000,40.712889,-73.7730045
481.0,607,481.0,Kings County,New York,483.0,3047.0,48100,36047048100,40.7138604,-73.9384989
481.0,607,481.0,Queens County,New York,1517.0,6985.0,48100,36081048100,40.7422192,-73.8850516
482.0,611,482.0,Kings County,New York,1226.0,4955.0,48200,36047048200,40.6332088,-73.9695313
482.0,611,482.0,Queens County,New York,313.0,1289.0,48200,36081048200,40.7148351,-73.7679226
484.0,2095,484.0,Kings County,New York,1039.0,5566.0,48400,36047048400,40.6342861,-73.9736271
484.0,2095,484.0,Queens County,New York,1148.0,4901.0,48400,36081048400,40.7158173,-73.7599374
485.0,969,485.0,Kings County,New York,341.0,2254.0,48500,36047048500,40.7078399,-73.9363455
485.0,969,485.0,Queens County,New York,849.0,4427.0,48500,36081048500,40.7397517,-73.8843383
486.0,356,486.0,Kings County,New York,629.0,3152.0,48600,36047048600,40.6389191,-73.9784252
488.0,310,488.0,Kings County,New York,886.0,4044.0,48800,36047048800,40.6404769,-73.9762086
489.0,383,489.0,Kings County,New York,916.0,3591.0,48900,36047048900,40.7029206,-73.9392589
489.0,383,489.0,Queens County,New York,340.0,1490.0,48900,36081048900,40.7373155,-73.8921827
490.0,270,490.0,Kings County,New York,1394.0,5354.0,49000,36047049000,40.6381109,-73.9730323
491.0,195,491.0,Kings County,New York,1796.0,6818.0,49100,36047049100,40.7035729,-73.9440999
492.0,866,492.0,Kings County,New York,647.0,3240.0,49200,36047049200,40.6408996,-73.9702106
493.01,486,493.01,Queens County,New York,544.0,2129.0,49301,36081049301,40.7323708,-73.8942499
493.02,564,493.02,Kings County,New York,1162.0,5004.0,49302,36047049302,40.706879,-73.9411085
493.02,564,493.02,Queens County,New York,555.0,3150.0,49302,36081049302,40.7279048,-73.8917943
494.0,262,494.0,Kings County,New York,1284.0,5681.0,49400,36047049400,40.642966,-73.9738254
495.0,624,495.0,Kings County,New York,444.0,2558.0,49500,36047049500,40.7123628,-73.9433572
495.0,624,495.0,Queens County,New York,358.0,1600.0,49500,36081049500,40.7253902,-73.8904906
496.0,1213,496.0,Kings County,New York,955.0,4022.0,49600,36047049600,40.643687,-73.9804383
496.0,1213,496.0,Queens County,New York,772.0,3214.0,49600,36081049600,40.7169502,-73.7531219
497.0,1076,497.0,Kings County,New York,578.0,2765.0,49700,36047049700,40.7162166,-73.944594
497.0,1076,497.0,Queens County,New York,690.0,3112.0,49700,36081049700,40.731751,-73.8903723
498.0,424,498.0,Kings County,New York,963.0,4011.0,49800,36047049800,40.6454295,-73.9826813
499.0,1155,499.0,Kings County,New York,370.0,2030.0,49900,36047049900,40.7209087,-73.9468832
499.0,1155,499.0,Queens County,New York,1238.0,5556.0,49900,36081049900,40.7311285,-73.8833525
500.0,708,500.0,Queens County,New York,966.0,4378.0,50000,36081050000,40.7119449,-73.7636159
501.0,405,501.0,Kings County,New York,650.0,3249.0,50100,36047050100,40.715735,-73.9489203
502.01,294,502.01,Queens County,New York,320.0,1390.0,50201,36081050201,40.7088025,-73.7649038
502.02,641,502.02,Kings County,New York,551.0,2293.0,50202,36047050202,40.6535104,-73.9752845
502.02,641,502.02,Queens County,New York,315.0,1327.0,50202,36081050202,40.7101892,-73.7592925
503.0,376,503.0,Kings County,New York,411.0,2724.0,50300,36047050300,40.7122018,-73.9474623
504.0,648,504.0,Queens County,New York,384.0,1731.0,50400,36081050400,40.7051196,-73.7643586
505.0,489,505.0,Kings County,New York,952.0,3964.0,50500,36047050500,40.708052,-73.9449451
505.0,489,505.0,Queens County,New York,395.0,1716.0,50500,36081050500,40.7290799,-73.8747522
506.0,615,506.0,Kings County,New York,1110.0,5069.0,50600,36047050600,40.6489784,-73.9668581
506.0,615,506.0,Queens County,New York,368.0,1540.0,50600,36081050600,40.705793,-73.7596688
507.0,1038,507.0,Kings County,New York,452.0,3189.0,50700,36047050700,40.7014096,-73.9470079
507.0,1038,507.0,Queens County,New York,992.0,3722.0,50700,36081050700,40.7270209,-73.8815871
508.0,425,508.0,Queens County,New York,468.0,1961.0,50800,36081050800,40.706984,-73.7554219
508.01,67,508.01,Kings County,New York,694.0,3691.0,50801,36047050801,40.6512352,-73.9607363
508.03,69,508.03,Kings County,New York,471.0,2648.0,50803,36047050803,40.6539087,-73.9606235
508.04,80,508.04,Kings County,New York,1446.0,6121.0,50804,36047050804,40.652835,-73.963573
509.0,189,509.0,Kings County,New York,841.0,5777.0,50900,36047050900,40.7032772,-73.9505646
510.0,370,510.0,Queens County,New York,329.0,1735.0,51000,36081051000,40.7097116,-73.7537153
510.01,69,510.01,Kings County,New York,1015.0,4677.0,51001,36047051001,40.6461218,-73.9597677
510.02,122,510.02,Kings County,New York,958.0,4131.0,51002,36047051002,40.6487514,-73.9603672
511.0,741,511.0,Kings County,New York,930.0,4326.0,51100,36047051100,40.7075596,-73.9485791
511.0,741,511.0,Queens County,New York,534.0,2292.0,51100,36081051100,40.7273279,-73.9001655
512.0,735,512.0,Kings County,New York,1399.0,5823.0,51200,36047051200,40.6465522,-73.9633627
512.0,735,512.0,Queens County,New York,550.0,2518.0,51200,36081051200,40.7104101,-73.7501193
513.0,937,513.0,Kings County,New York,1039.0,5413.0,51300,36047051300,40.7117914,-73.9521631
513.0,937,513.0,Queens County,New York,576.0,2530.0,51300,36081051300,40.7318897,-73.8975137
514.0,177,514.0,Kings County,New York,1842.0,7572.0,51400,36047051400,40.6427917,-73.9614284
515.0,669,515.0,Kings County,New York,447.0,2608.0,51500,36047051500,40.7191277,-73.9505297
515.0,669,515.0,Queens County,New York,851.0,3501.0,51500,36081051500,40.7309757,-73.9014977
516.0,1918,516.0,Queens County,New York,473.0,2040.0,51600,36081051600,40.7027231,-73.7472729
516.01,194,516.01,Kings County,New York,1152.0,5123.0,51601,36047051601,40.6386226,-73.9567106
516.01,194,516.01,Bronx County,New York,1196.0,4322.0,51601,36005051601,40.8438771,-73.7863576
516.02,115,516.02,Kings County,New York,891.0,3884.0,51602,36047051602,40.641613,-73.9581408
517.0,625,517.0,Kings County,New York,537.0,2691.0,51700,36047051700,40.7206502,-73.9545002
517.0,625,517.0,Queens County,New York,466.0,1910.0,51700,36081051700,40.7246283,-73.900294
518.0,700,518.0,Kings County,New York,689.0,3128.0,51800,36047051800,40.6379909,-73.9607951
518.0,700,518.0,Queens County,New York,498.0,2073.0,51800,36081051800,40.7018381,-73.7520094
519.0,467,519.0,Kings County,New York,924.0,5163.0,51900,36047051900,40.7157159,-73.9551571
520.0,724,520.0,Kings County,New York,983.0,3708.0,52000,36047052000,40.6374454,-73.9641874
520.0,724,520.0,Queens County,New York,308.0,1313.0,52000,36081052000,40.7011396,-73.7546876
521.0,470,521.0,Queens County,New York,480.0,2025.0,52100,36081052100,40.7208648,-73.9015157
522.0,380,522.0,Queens County,New York,353.0,1728.0,52200,36081052200,40.7004447,-73.7573683
523.0,263,523.0,Kings County,New York,887.0,5049.0,52300,36047052300,40.7116633,-73.958807
524.0,425,524.0,Queens County,New York,361.0,1815.0,52400,36081052400,40.7012277,-73.7619595
525.0,606,525.0,Kings County,New York,676.0,3495.0,52500,36047052500,40.7088833,-73.9599784
525.0,606,525.0,Queens County,New York,559.0,2516.0,52500,36081052500,40.7189703,-73.9066375
526.0,682,526.0,Kings County,New York,1113.0,4521.0,52600,36047052600,40.6364701,-73.9666776
526.0,682,526.0,Queens County,New York,409.0,2131.0,52600,36081052600,40.6970946,-73.759763
527.0,341,527.0,Kings County,New York,1479.0,6438.0,52700,36047052700,40.7084001,-73.9536948
528.0,624,528.0,Kings County,New York,431.0,1800.0,52800,36047052800,40.6308472,-73.9626086
528.0,624,528.0,Queens County,New York,325.0,1480.0,52800,36081052800,40.6940352,-73.7587303
529.0,323,529.0,Kings County,New York,791.0,3473.0,52900,36047052900,40.7058715,-73.9545059
530.0,944,530.0,Kings County,New York,695.0,3862.0,53000,36047053000,40.6273634,-73.9637344
530.0,944,530.0,Queens County,New York,518.0,2418.0,53000,36081053000,40.6963382,-73.7525403
531.0,1029,531.0,Queens County,New York,965.0,3624.0,53100,36081053100,40.7230578,-73.9083341
532.0,776,532.0,Kings County,New York,634.0,2756.0,53200,36047053200,40.6262195,-73.9602546
532.0,776,532.0,Queens County,New York,499.0,2184.0,53200,36081053200,40.7001024,-73.7490919
533.0,533,533.0,Kings County,New York,1376.0,6617.0,53300,36047053300,40.7037667,-73.95736
534.0,417,534.0,Kings County,New York,996.0,4659.0,53400,36047053400,40.6225826,-73.9628302
534.01,475,534.01,Queens County,New York,470.0,2066.0,53401,36081053401,40.6998291,-73.7441493
535.0,593,535.0,Kings County,New York,729.0,3767.0,53500,36047053500,40.7061438,-73.9612198
536.01,396,536.01,Queens County,New York,391.0,2297.0,53601,36081053601,40.7066988,-73.745865
537.0,191,537.0,Kings County,New York,669.0,3749.0,53700,36047053700,40.7002979,-73.9599545
538.0,641,538.0,Kings County,New York,1271.0,5487.0,53800,36047053800,40.6181982,-73.956835
538.0,641,538.0,Queens County,New York,401.0,1728.0,53800,36081053800,40.7064789,-73.7425304
539.0,749,539.0,Kings County,New York,664.0,2517.0,53900,36047053900,40.7026477,-73.9625584
540.0,923,540.0,Queens County,New York,897.0,4106.0,54000,36081054000,40.7127947,-73.7432243
542.0,1628,542.0,Kings County,New York,1074.0,4096.0,54200,36047054200,40.6128027,-73.960979
542.0,1628,542.0,Queens County,New York,1365.0,5354.0,54200,36081054200,40.7190741,-73.7464902
544.0,448,544.0,Kings County,New York,952.0,3590.0,54400,36047054400,40.6132196,-73.9571904
545.0,329,545.0,Kings County,New York,1786.0,8035.0,54500,36047054500,40.7052376,-73.9652859
545.0,329,545.0,Queens County,New York,818.0,3670.0,54500,36081054500,40.7055479,-73.9126214
546.0,275,546.0,Kings County,New York,1280.0,4798.0,54600,36047054600,40.6131411,-73.9531238
547.0,575,547.0,Kings County,New York,1176.0,5970.0,54700,36047054700,40.7085259,-73.9665937
547.0,575,547.0,Queens County,New York,1003.0,4595.0,54700,36081054700,40.7036294,-73.9097111
548.0,899,548.0,Kings County,New York,545.0,2134.0,54800,36047054800,40.6092526,-73.9483771
548.0,899,548.0,Queens County,New York,610.0,2458.0,54800,36081054800,40.7231977,-73.7512827
549.0,602,549.0,Kings County,New York,813.0,4434.0,54900,36047054900,40.7111707,-73.965736
549.0,602,549.0,Queens County,New York,1205.0,6285.0,54900,36081054900,40.702191,-73.9078131
550.0,296,550.0,Kings County,New York,766.0,3223.0,55000,36047055000,40.6087339,-73.9523174
551.0,796,551.0,Kings County,New York,1064.0,5033.0,55100,36047055100,40.7139593,-73.9644095
551.0,796,551.0,Queens County,New York,812.0,4286.0,55100,36081055100,40.7015951,-73.9039117
552.0,733,552.0,Kings County,New York,883.0,3393.0,55200,36047055200,40.6083096,-73.9562588
552.0,733,552.0,Queens County,New York,724.0,2904.0,55200,36081055200,40.7277874,-73.7496567
553.0,567,553.0,Kings County,New York,571.0,2942.0,55300,36047055300,40.7164576,-73.9592358
553.0,567,553.0,Queens County,New York,597.0,2791.0,55300,36081055300,40.6989501,-73.9065464
554.0,823,554.0,Kings County,New York,1029.0,4064.0,55400,36047055400,40.6078701,-73.9600716
554.0,823,554.0,Queens County,New York,646.0,2674.0,55400,36081055400,40.7277903,-73.7401593
555.0,523,555.0,Queens County,New York,510.0,2374.0,55500,36081055500,40.6972245,-73.9032791
556.0,955,556.0,Kings County,New York,804.0,3657.0,55600,36047055600,40.6031608,-73.9594057
556.0,955,556.0,Queens County,New York,636.0,2275.0,55600,36081055600,40.7255507,-73.7450034
557.0,680,557.0,Kings County,New York,338.0,1633.0,55700,36047055700,40.7219984,-73.9593366
557.0,680,557.0,Queens County,New York,906.0,4109.0,55700,36081055700,40.6986893,-73.8983148
558.0,786,558.0,Kings County,New York,601.0,2496.0,55800,36047055800,40.6036536,-73.9553779
558.0,786,558.0,Queens County,New York,428.0,1687.0,55800,36081055800,40.7225337,-73.7417049
559.0,177,559.0,Queens County,New York,221.0,1191.0,55900,36081055900,40.6944037,-73.9017315
560.0,753,560.0,Kings County,New York,1018.0,3390.0,56000,36047056000,40.6040855,-73.9514358
560.0,753,560.0,Queens County,New York,391.0,1704.0,56000,36081056000,40.7254352,-73.7365634
561.0,550,561.0,Kings County,New York,586.0,3561.0,56100,36047056100,40.7262636,-73.9568789
562.0,815,562.0,Kings County,New York,457.0,1747.0,56200,36047056200,40.6045181,-73.9475034
562.0,815,562.0,Queens County,New York,351.0,1627.0,56200,36081056200,40.7246382,-73.7331947
564.0,822,564.0,Kings County,New York,615.0,2491.0,56400,36047056400,40.6069158,-73.9433735
564.0,822,564.0,Queens County,New York,275.0,1089.0,56400,36081056400,40.7215555,-73.7334033
565.0,741,565.0,Kings County,New York,503.0,3177.0,56500,36047056500,40.730219,-73.957763
565.0,741,565.0,Queens County,New York,320.0,1575.0,56500,36081056500,40.6942629,-73.8968742
566.0,743,566.0,Kings County,New York,732.0,2748.0,56600,36047056600,40.6028525,-73.9414035
566.0,743,566.0,Queens County,New York,391.0,1297.0,56600,36081056600,40.7197386,-73.7384034
567.0,1000,567.0,Queens County,New York,1225.0,5406.0,56700,36081056700,40.6968663,-73.8921828
568.0,1359,568.0,Kings County,New York,421.0,1449.0,56800,36047056800,40.6026717,-73.9378185
568.0,1359,568.0,Queens County,New York,1336.0,5232.0,56800,36081056800,40.7155712,-73.7335746
569.0,274,569.0,Kings County,New York,382.0,1559.0,56900,36047056900,40.7237664,-73.9523673
570.0,302,570.0,Kings County,New York,858.0,3576.0,57000,36047057000,40.5992668,-73.9368826
571.0,589,571.0,Kings County,New York,695.0,3956.0,57100,36047057100,40.7247837,-73.9476188
572.0,4,572.0,Kings County,New York,1626.0,5222.0,57200,36047057200,40.5963688,-73.9382159
573.0,371,573.0,Kings County,New York,500.0,2321.0,57300,36047057300,40.7280487,-73.94883
574.0,585,574.0,Kings County,New York,841.0,2934.0,57400,36047057400,40.6011498,-73.9443385
575.0,466,575.0,Kings County,New York,743.0,3873.0,57500,36047057500,40.7321052,-73.9532306
576.0,458,576.0,Kings County,New York,833.0,3005.0,57600,36047057600,40.5998731,-73.947571
577.0,543,577.0,Queens County,New York,993.0,3939.0,57700,36081057700,40.7003929,-73.8907145
578.0,383,578.0,Kings County,New York,698.0,2827.0,57800,36047057800,40.5994398,-73.9515127
579.0,494,579.0,Queens County,New York,377.0,1690.0,57900,36081057900,40.7034917,-73.8900443
580.0,1240,580.0,Kings County,New York,875.0,4099.0,58000,36047058000,40.5990067,-73.9554539
580.0,1240,580.0,Queens County,New York,861.0,4248.0,58000,36081058000,40.7072457,-73.7307152
